web_id,strasse_original,cleaned_strasse,plz,ort,beschreibung,has_comma,has_slash,has_range,multiple_numbers,multiple_streets,kept_text_after_number
1847,,"Kornradenstr. 2, Schule am Fliederbusch",12357,Berlin,"Schulsanierung: Schule am Fliederbusch

2020-03: großer Kran auf dem Gelände gesehen, Fenster, Jalousien und Fassade saniert
keine Ersatzmaßnahmen erkennbar

2019-08: 2 Nester in Mauernischen Vorderseite Schule, 3 Nester hinter Jalousien. Keine Gerüste",0,0,0,0,0,0
1504,,Kösener Str.9,14199,Berlin,"2015 Haus nur noch teilweise bewohnt? Alte Fassade, viele Sperlinge am Haus, Einflug links von Haustür Fenster erste Etage Jalousiekasten, Hinterfront, einsehbar durch Toreinfahrt an Nummer 8: viele Mauersegleranflüge und Sperlinge auf dem Dach, wird beobachtet",0,0,0,0,0,0
130,,Köthener Str. 44,10963,Berlin,"2005: 1x Sperlinge an der Hausgrenze zur 42, in Mauerspalt Höhe Ende 1. Etage.",0,0,0,0,0,0
1256,,Kottbusser Damm 62,10967,Berlin,"2014: 3., 4. und 5. Etage, Neubau, Balkon, hinten im Hof, div. Einflüge, nicht bestätigt, leider konnte keine Aussage über die Art der Vögel gemacht werden, wahrscheinlich Mauersegler und Sperlinge, in 2015 muss Kontrolle erfolgen",0,0,0,0,0,0
1519,,Krausenstr. 66,10117,Berlin,"2016 2x Mauersegler konnten beobachtet werden. Mehrere Einflugstellen allerdings verklebt, nach Sanierungsaktion 2015
2015 2x Mauersegler: Zwischen 2 u. 3. Platten Rechts und links über der 6ten Etage 1x Mauersegler weiter links in dem fünften Loch oben von rechts im Dachgeschoss // Haussperlinge über der 5tn Etage in Linie über der Eingangstür. 
weitere Mauersegler und Sperlinge verteilt in Plattenritzen vorhanden",0,0,0,0,0,0
607,,Kreuzbergstr. 78/Methfesselstr. 4,10965,Berlin,"2010-07: Foto und Skizze (hier markieren die Pfeile die Sperlinge - diese sind zahlreich verteilt - und die Anflüge) außerdem sind Sperlinge Kreuzbergstr. 78 an verputzter Brandmauer linke Hausseite, dort ist kleiner vorsprung mit Verblendung, und am linken Dachende in Front Kreuzbergstr.
Foto 44",0,0,0,0,0,0
1353,,Kreuzbergstr. 62,10965,Berlin,2015-04: Zahlreiche Sperlingsnester (mindestens zwei) am ehemaligen Gärtnerhaus des Viktoriaparks. U.a. im ersten Stock unter den Holzverkleidungen oberhalb der kleinen Dachfenster.,0,0,0,0,0,0
905,,Kreuznacher Str. 42,14197,Berlin,2012 Sperlinge in der Fassadenbegrünung und unter Dachrinne/Ziegel am Hausvorsprung,0,0,0,0,0,0
1828,,Krumme Str. 2,12203,Berlin,19-06: Einflug Sperling am Dach rechte Seite (Foto vorhanden),0,0,0,0,0,0
1691,,Krumme Str. 3,12203,Berlin,"2020-05: Mauerseglereinflüge unter Dach wie 2018
2019-04: Haussperlingeeinflüge: Vorderfront, linke Seite des Turmvorbaus unter Regenrinne(Stellenmarkierungen an Hand der Fotos)
2018-06: Mauerseglereinflüge unter Dach
Verdacht auf Sperlingsniststätten unter Regenrinne, nicht genau erkennbar durch Efeubegrünung",0,0,0,0,0,0
1813,,Krumme Straße 4,12203,Berlin,"19-05: Einflüge Hintere Hausseite, Blickrichtung vom Schulhof der Anna-Essinger-Schule, Dachfenster: Anschluss an Dachpfannen (s. Markierung Fotos)",0,0,0,0,0,0
635,,Kufsteiner Str. 15-19/Badensche Str. 8-8b,10825,Berlin,"Bozener Str. 9 - 13/14, Meraner 18 - 20 a, begrüntes großes Hofkarree

2021-05/06: update: noch genau so

2010-06: an den Brandmauern etliche Sperlinge, siehe Foto, diese Gebäude dürften die Rückfront der Bozener Str. 13/14 sein, Sperlinge auch an Hinterfront Kufsteiner Str. - sehr viele Vögel und auch Mauersegleranflüge",0,0,0,0,0,0
638,,Kufsteiner Str. 7,10825,Berlin,"2021-05/06: update: Sperlingsaktiviät, viel Paarungen, Anfang Mai, kein Nest erkennber

2010-06: 3x Sperlinge verteilt an den Dachgauben",0,0,0,0,0,0
1307,,Kühlebornweg 1/ Birkbusch 24,12167,Berlin,"2014: Sperlinge überall verteilt, zahreich, auch im Hofkarre",0,0,0,0,0,0
1306,,Kühlebornweg 15,12167,Berlin,"2014: 1x Sperlinge an Hausgrenze zur 17, Sperlinge verteilt über Haustür und rechts von Haustür",0,0,0,0,0,0
1305,,Kühlebornweg 17,12167,Berlin,2014: Sperlinge rechts von Haustür unter Dachrinne,0,0,0,0,0,0
1304,,Kühlebornweg 19,12167,Berlin,2014: Sperlinge rechts von Haustür,0,0,0,0,0,0
277,,Kulmer Str. 12,10783,Berlin,2007: 2x Sperlinge am Dachvorsprung rechte Hausseite,0,0,0,0,0,0
278,,Kulmer Str. 15,10783,Berlin,"2007: 1x Sperlinge Fallrohr linke Hausgrenze, Höhe 2. Etage",0,0,0,0,0,0
279,,Kulmer Str. 17,10783,Berlin,"2007: 1x Sperlinge unter Dachrinne, in Linie Haustür links an kleinem Vorsprung",0,0,0,0,0,0
280,,Kulmer Str. 20,10783,Berlin,2007: 1x Mauersegler in Loch an Fallrohr/Dachrinne an der Hausgrenze zur Nr. 20a,0,0,0,0,0,0
220,,Kulmer Str. 24,10783,Berlin,"2016: 1x Mauerseglereinflug
2006: rechts Brandmauer, dort viele Sperlinge in Löchern sowie Mauersegleranflüge

Rechte Hauswand (ohne Fenster) weist zahlreiche Löcher auf (Spuren eines abgerissenen Gebäudes). Eines davon, auf Höhe des obersten Stockwerks, liegt einzeln (in Richtung Kulmer Straße, siehe Fotobeleg). Dort Einflug gesichtet - andere Löcher sind potentiell interessant, teilweise jedoch wahrscheinlich nicht tief genug für Mauersegler.",0,0,0,0,0,0
204,,"Kundrystr. 6, für Ortrudstr. 2",12159,Berlin,"2006: Sichtung von Kundrystr. 6 aus, Tempelhof-Schöneberg, es dürfte sich um einen Flügel der Rückseite der Otrudstr. 2 handeln.
Kundrystr. 6 hat Garageneinfahrt und Fußgängerweg an rechter Hausseite, von dort aus sieht man die Rückseite eines Seitenbaus, oben ist Dachterrasse. Dort unter Beginn Terrasse Vorsprung und längliche Spalte ? 1x Mauersegler.",0,0,0,0,0,0
840,,Kunigundenstr. 1/Werderstr. 14,12105,Berlin,"2011 über der 3. Etage Dachterrasse nach Süden, rechts unter Dachterrasse 2x Mauersegler und mehrere Sperlinge",0,0,0,0,0,0
794,,Kurfürstendamm 118,10711,Berlin,"2025-04: Kontrolle: keine Niststätten gefunden, keine Kotspuren, kein Nistmaterial, keine Rufe: ""kompletter Standortverlust""?

2011-06: linke Hausseite, Balkone links, 5. Etage links unter Verblendung Sperlinge",0,0,0,0,0,0
793,,Kurfürstendamm 138,10711,Berlin,"2025-05: beschriebene Einflugmöglichkeiten wie im März voller Spinnweben, daher keine Einflüge zu vermuten ""kompletter Standortverlust""? Oder später im Jahr Ein-oder Anflüge zu beobachten?

2025-03: Kontrolle: keine Niststätten gefunden, keine Kotspuren, kein Nistmaterial, keine Rufe 

2011-06: Haus hat relativ neue und glatte Fassade, Sperlinge über Toreinfahrt unter Verblendung Fenster 1. Etage, am Fenster rechts Loch, dort Sperlinge, 2. Etage unter Fensterverblendung, und einige verteilt in Jalousiekästen - beobachtet auch Januar und April 2011
Sperlinge zahlreich an Spalten oberhalb der Außenjalousien",0,0,0,0,0,0
1567,,Kurfürstendamm 46 /Hotel Mondial,10707,Berlin,"2016:Hofseite Hotel Mondial, 6x Sperlinge in Mauerritzen des Hotels, zahlreiche Sperlinge am Haus und in den umliegenden Bäumen. Im Hof ebenfalls viele Anflüge von Mauerseglern auf die umliegenden Hofseiten der Häuser (Bleibtreustr. 20, Mommsenstr. 67)",0,0,0,0,0,0
72,,Kurfürstendamm 72/Waitzstr.,10709,Berlin,2004: Sperlinge im Jalousiekasten im obersten Fenster ganz links (Ecke Waitzstr.),0,0,0,0,0,0
1565,,Kurfürstenstr. 5-7,12249,Berlin,"28.7.2016: hofseitig 2 x Mauerseglernistplätze, strassenfront linke Gebäudehälfte leeres Nest auf unteren Balken der Holz-Dachkonstruktion (ggf. Amsel od. Rotschwanz)
Dachsanierung geplant, Anzeigeverfahren an UNB eingeleitet, Gutachterin eingeschaltet.

Erstkontakt mit Hauseigentümer in 2014. Von ihm auch Infos zu Mauerseglerplätzen. Engagierter Hauseigentümer.",0,0,0,0,0,0
943,,Lacknerstr. 10,12167,Berlin,"2012: unsanierter Altbau, keine Einflüge, aber ca. 30 Mauersegler im Flug, ev. Einflug Nr. 4, Kontrolle
1997: Dachüberstand",0,0,0,0,0,0
1456,,Lacknerstr. 14,12167,Berlin,Einflüge unter der Metallverblendung des Ladengeschäftes in der Ecke oben rechts.,0,0,0,0,0,0
942,,Lacknerstr. 2,12167,Berlin,"2012: Einflüge wie in vergangenen Jahren, leider keine genaue Spezifikation wo
Altdaten mit Angaben von Mauerseglern",0,0,0,0,0,0
1621,,Lacknerstr. 3,12167,Berlin,2017: Sperlingseinflüge unter Dachrinne rechte und linke Gebäudeseite. Nistmaterial teilweise deutlich erkennbar.,0,0,0,0,0,0
1116,,Lacknerstr. 4,12167,Berlin,"20.04.2017: Sperlinge nutzen die Niststätten ebenfalls, auch an rechte Gebäudeseite. 
Neu dazu: Sperlingseinflüge im Dach auf Höhe der Gauben.

2013: Mauersegler linke Gebäudeseite, 4.OG. Über dem Balkon unter Dachrinne",0,0,0,0,0,0
1250,,Lacknerstr. 7 / Ecke Borstellstr.,12167,Berlin,"20.04.2017: Bestätigung des Verdachts durch eigene Beobachtung sowie Bestätigung durch Anwohnerin (s. Intern). Regelmäßige Einflüge unter Dachrinne an der linken Seite des kleinen Giebels auf Seiten Borstellstr. 
Neu dazu: Sperlinge im Dach(Gaube) des Gebäudeteils Borstellstr.

2014 : Verdachtsmeldung: jedes Jahr Anflüge beobachtet, jetzt Gerüstaufbau (04.11.14) Info UNB
",0,0,0,0,0,0
212,,Landauer Str. 10,14197,Berlin,2006: 2x Sperlinge unter Dachrinne rechts von Haustür,0,0,0,0,0,0
4,,Landauer Str. 2,14197,Berlin,"2010: Mauersegler und Sperlinge unter der Dachrinne am Giebel (darüber gibt’s noch mal Fenster) mindestens 4 Paare
Ecke Laubacher 42",0,0,0,0,0,0
5,,Landauer Str. 9,14197,Berlin,"2009: drei Mauerseglereinflüge und 2 Sperlingseinflüge
Eckhaus zum Rüdesheimer Platz, Brutplätze unter der Dachrinne am Giebel, und in den Querbalken unterhalb des Giebels mindestens 5 Brutplätze
2006: Mauersegler-Brutplätze unter der Dachrinne am Giebel, und in den Querbalken unterhalb des Giebels, vier Brutplätze gesehen 5x
2007 und 2008 nicht kartiert",0,0,0,0,0,0
426,,Landhausstr. 10/10 a,10717,Berlin,"(Hotel) 4x Sperlinge, an beiden Dachgauben an der Ziegelbegrenzung daneben je 1x Sperlinge, und je 1x Sperlinge unter der Dachrinne unter den Gauben.
Foto",0,0,0,0,0,0
427,,Landhausstr. 11,10717,Berlin,"2x Sperlinge links von Haustürvorsprung, dort in Linie unter Verblendung",0,0,0,0,0,0
428,,Landhausstr. 11 a,10717,Berlin,"2x Sperlinge unter Verblendung am Spitzgiebel, einmal links unten am Giebel, einmal rechts
Foto",0,0,0,0,0,0
429,,Landhausstr. 12,10717,Berlin,"2013: wie 2009
2009: Links von Haustür aus gesehen gibt es eine runde Gaube und darüber rechts versetzt ist ein Spitzgiebel, als Verbindung ein Stück Ziegeldach, dort unter der Verblendung Übergang Ziegel zum Giebel 1x Mauersegler / Sperlinge schwirrten sonst überlall umher. Sperlinge unter Verblendung runder Dachgaube.",0,0,0,0,0,0
1154,,Landhausstr. 22 / Berliner 150/151  /Badensche Str. 24,10717,Berlin,"2013 sehr viele Sperlinge, in Spalte über den Parterrefenstern, in erster Linie in Front zur Landhausstr., einige auch in Front zur Badenschen str. 24 und überall verteilt unter Verblendung der Fenster",0,0,0,0,0,0
1157,,Landhausstr. 25/Berliner 15,10717,Berlin,"2013 Schwegler Kasten, mit Mauersegler belegt",0,0,0,0,0,0
430,,Landhausstr. 26-28,10717,Berlin,"2013: wie 2009
2009: Haus Schwedische Gemeinde, Kirche, am Spitzgiebel, der 90° zur Straße steht, viele Sperlinge, 4x, z. B. linke Seite Giebel, ca. 40 cm von unten, 1x etwa linke Seite Giebel Mitte, 1x rechte Seite Giebel Mitte, alle unter Verblendung, dann mehrere Paare verteilt an der Seitenwand Front zur Straße",0,0,0,0,0,0
1158,,Landhausstr. 30,10717,Berlin,2013 2x Sperlinge an Verblendung Erkerfenster rechts von Eingang 1. Etage,0,0,0,0,0,0
348,,Landhausstr. 37/38,10717,Berlin,"2009: an der Hausgrenze zur 38 unter der Dachrinne (Mauersegler waren im letzten Jahr ca. 50 cm davon entfernt) - in 2009 schon 1.4. hier die Sp. gesehen.

2008: an Hausgrenze zur Nr. 38 ca. 50 cm von Hausgrenze und Fallrohr entfernt unter Dachrinne 1x Mauersegler

",0,0,0,0,0,0
431,,Landhausstr. 42/43,10717,Berlin,1x Sperling an Hausgrenze zur 43 am Fallrohr Höhe 4. Etage,0,0,0,0,0,0
432,,Landhausstr. 43,10717,Berlin,"an der rechten Hausgrenze zur 42 in der Mauerfuge, wo noch ein dünnes Fallrohr ist: 4x Sperlinge, 1x ca. Mitte der 3.Etage am obersten Rand des Musters im Putz, 1x etwas darüber unter der unteren Balkonlinie des Balkons am Nachbarhaus 42, 1x in der Mitte der 4. Etage und 1x etwas unter dem Fallrohreingang oben. Hier habe ich auch viele MS-Anflüge gesehen.
Foto",0,0,0,0,0,0
349,,Landhausstr. 8,10717,Berlin,in Linie über Haustür unter Metallverblendung Dach 1x Sperlinge,0,0,0,0,0,0
81,,Landsberger Allee 8,10249,Berlin,"2004: stark renovierungsbedürftiges Haus, 2x Mauersegler rechts neben Haustür unter Dachrinne",0,0,0,0,0,0
1463,,Langenscheidtstr. 2,10827,Berlin,"2022-05: Anflug Haussperling in einen Lüftungsschacht an der Vorderseite des Gebäudes, ungefähr mittlere Höhe (oder 2/3 Höhe) eines Hochparterrefensters. Aus dem Lüftungsschacht ist ein Streben herausgebrochen, der dem Sperling den Eingang ermöglicht. Ich habe den Sperling reinfliegen gesehen und dann etwas später auch herausfliegen. Nach dem Verlassen des Sperlings war aus der Öffnung weiterhin Zwitschern zu hören (Hinweis auf Brut) (Fotos). 

2015-06: Einflug (1 Mauersegler), rechts vom Eingang. Zwischen Fenster im Erdgeschoss und Fenster im ersten Stock in einem kleinen Lüftungsschacht (?)",0,0,0,0,0,0
1255,,Langensteiner Weg 23 und 25,12169,Berlin,"2022-04: gesamter Langensteiner Weg bis Nr. 15 (linke Seite) und Nr. 16 (rechte Seite) bereits saniert und mit Ersatzmaßnahmen für Mauersegler seit Anfang März 2022 bestückt, Ein- und Ausflüge von Haussperlingen beobachtet (Foto), höhere Hausnummern: noch in Sanierung, dort Gerüst mit Netz und Fassade abgeschlagen (Fotos)

2015: zwei Schwegler-Kästen mit je drei Nistmöglichkeiten: div. Anflüge, Einflüge in rechtem Einflugloch (Nr. 23) und in mittlerem Einflugloch (Nr. 25)
2014: zahlreiche Mauersegleranflüge Kolonie von mind. 50 MS, 2 Mauerseglerkästen mit je 3 Nistplätzen, keine Anflüge zu sehen, aber div. MS kreisen in der Straße und Nebenstraße",0,0,0,0,0,0
1121,,Langensteiner Weg 27,12169,Berlin,"2022-04: gesamter Langensteiner Weg bis Nr. 15 (linke Seite) und Nr. 16 (rechte Seite) bereits saniert und mit Ersatzmaßnahmen für Mauersegler seit Anfang März 2022 bestückt, Ein- und Ausflüge von Haussperlingen beobachtet (Foto), Nr 29, 31, 33 usw.: noch in Sanierung, dort Gerüst mit Netz und Fassade abgeschlagen (Fotos)


2013-06: viele Einflüge von Sperlingen unter Dachrinne",0,0,0,0,0,0
1122,,Langensteiner Weg 29,12169,Berlin,"2022-04: gesamter Langensteiner Weg bis Nr. 15 (linke Seite) und Nr. 16 (rechte Seite) bereits saniert und mit Ersatzmaßnahmen für Mauersegler seit Anfang März 2022 bestückt, Ein- und Ausflüge von Haussperlingen beobachtet (Foto), Nr. 29, 31, 33 usw.: noch in Sanierung, dort Gerüst mit Netz und Fassade abgeschlagen (Fotos)

2013-06: 1x Sperlinge Jalousienkasten, 1. Etage über Hauseingang",0,0,0,0,0,0
1123,,Langensteiner Weg 31,12169,Berlin,"2022-04: gesamter Langensteiner Weg bis Nr. 15 (linke Seite) und Nr. 16 (rechte Seite) bereits saniert und mit Ersatzmaßnahmen für Mauersegler seit Anfang März 2022 bestückt, Ein- und Ausflüge von Haussperlingen beobachtet (Foto), Nr. 29, 31, 33 usw.: noch in Sanierung, dort Gerüst mit Netz und Fassade abgeschlagen (Fotos)


2015: vorderseitig: 2.OG, rechts vom Eingang, Jalousienkasten am 1. und 2. Fenster jeweils ein Mauerseglereinflug (s. Skizze)
2015: links vom rückseitigen Eingang, 2. Stock, links in der Jalousie, Nistmaterial, ein Einflug

2013-06: 1x Sperlinge Jalousienkasten 2 Fenster, 2. Etage",0,0,0,0,0,0
1125,,Langensteiner Weg 36,12169,Berlin,"2022-04: gesamter Langensteiner Weg bis Nr. 15 (linke Seite) und Nr. 16 (rechte Seite) bereits saniert und mit Ersatzmaßnahmen für Mauersegler seit Anfang März 2022 bestückt, Ein- und Ausflüge von Haussperlingen beobachtet (Foto), Nr. 29, 31, 33 usw.: noch in Sanierung, dort Gerüst mit Netz und Fassade abgeschlagen (Fotos)


2013-06: straßenseitig Sperlinge, ggf. auch Mauersegler, Kotspuren unter Dachrinne",0,0,0,0,0,0
1124,,"Langensteiner Weg 8,10,12,14",12169,Berlin,"2022-04: gesamter Langensteiner Weg bis Nr. 15 (linke Seite) und Nr. 16 (rechte Seite) bereits saniert und mit Ersatzmaßnahmen für Mauersegler seit Anfang März 2022 bestückt, Ein- und Ausflüge von Haussperlingen beobachtet (Foto), höhere Hausnummern: noch in Sanierung, dort Gerüst mit Netz und Fassade abgeschlagen (Fotos)

2015: Nr. 12: rechts, oberstes Stockewerk, Jalousie ein Mauerseglereinflug

2013-06: Mauersegler, ggf. Sperlinge hofseitig großer Trupp div. Anflüge. Schwer einsehbar. Einige Jalousienkästen scheinen genutzt. Ersatzmaßnahmen an Nr. 21,23,25 (2x dreier-Kasten Schwegler)",0,0,0,0,0,0
566,,Langobardenallee 1-11,14052,Berlin,"2024-11: Kontrolle am 02.11.2024: Gebäude inzwischen saniert (Wärmedämmung, ausgebessert und gestrichen etc.)

2010-06: viele Sperlinge, unter Ziegeln am Dachbeginn oder bei den Vorbauten am Vorbauende/Dach unter der Dachrinne
Skizze",0,0,0,0,0,0
562,,Langobardenallee 13,14052,Berlin,"2024-11: Kontrolle am 02.11.2024: Gebäude inzwischen saniert (Wärmedämmung, ausgebessert und gestrichen etc.)

2010-06: Haus hat die gleiche Struktur wie Karolingerplatz 13, aber hier nur wenige Sperlinge, auch unter Dachrinne/Holztrauf.",0,0,0,0,0,0
563,,Langobardenallee 6,14052,Berlin,"2025-09: Gerüstaufbau (Foto)

2025-06: Online-Formular-Meldung am 07.06.2025: Fassaden-Sanierung Altbau mit Beginn Ende Juli der Westfassade. Feststellbare Einflugstelle der Mauersegler liegt an der Nordfassade im Dachstuhl der bekannten DG-Wohnung, dort wird erst später saniert.
Fotos einer Baukletterei zu festgestellten Gebäudebrüternestern liegen vor, allerdings hat niemand Interesse an Installation von Kunstnestern und hinter einer Wohnungswand liegen tote, im Gebälk abgestürzte Vögel.

2024-11: Kontrolle am 02.11.2024: Gebäude inzwischen saniert (Wärmedämmung, ausgebessert und gestrichen etc.)

2010-06: altes einzeln stehendes Haus mit 4 Etagen, in gutem Zustand, etliche Sperlinge hier, zum Beispiel über der Haustür in Linie ist eine Art Giebel, dort Grenze Dachrinne/Holzverkleidung, links von Haustür eine Art Giebel mit Ziegelabschluss, hier Sperlinge, auch daneben unter Dachrinne, und an der Hinterfront mehrere Sperlinge an Dachrinne, das kann man gut vom Aldiparkplatz Zugang Pommernallee 1 rechts daneben einsehen. Hier auch Mauersegleranflüge.",0,0,0,0,0,0
967,,Lankwitzer Str. 10/Luisenstr.,12209,Berlin,2012: Mauersegler in Holzverkleidung unterm Dach mittig des Gebäudes an der linken Ecke des Vorsprunges,0,0,0,0,0,0
172,,Laubacher Str. 31,14197,Berlin,"2006: 1x Mauersegler an Mauervorsprung mit Fensterfront links von Haustür gesehen, dort an rechter Ecke",0,0,0,0,0,0
213,,Laubacher Str. 37,14197,Berlin,2006: 1x Mauersegler an der Hausgrenze zur 36 unter Dachrinne,0,0,0,0,0,0
85,,Laubacher Str. 38/Deidesheimer Str.,14197,Berlin,"2004-07: Hofseite, siehe auch Laubacher 39, Eckhaus zur Deidesheimer Str., 2x Mauersegler Hofseite, von der Ecke aus gesehen links und rechts, einmal Richtung Deidesheimer, 1x Richtung Laubacher Str.",0,0,0,0,0,0
84,,Laubacher Str. 39,14197,Berlin,"2004: 2x Mauersegler in Hof, in Linie über Toreinfahrt unter Dachrinne ca. 1m auseinander
1x Sperlinge im Jalousiekasten 3. Etage ganz rechts, auch Hofseite",0,0,0,0,0,0
531,,Laubacher Str. 42/Landauer Str. 2,14197,Berlin,"1x Sperlinge in Verschalung unter Dachrinne, in Linie rechts neben Haustür und 1x Sperlinge unter Metallverblendung Fenster 2. Etage, 1. Fensterfront links neben Haustür",0,0,0,0,0,0
114,,Laubacher Str. 44,14197,Berlin,"2006: dito
2005: Eckhaus zum Südwestkorso, altes Haus
1x Sperlinge in Jalousiekasten, erstes Fenster 1. Etage (von Ecke Südwestkorso aus gesehen)",0,0,0,0,0,0
1027,,Laubenheimer Str. 16/Wetzlarer Str. 30,14197,Berlin,"2012 3x Sperlinge an Dachrinne Ecke/Ziegel, viele Mauersegleranflüge",0,0,0,0,0,0
1019,,Laubenheimer Str. 28/30,14197,Berlin,"2012-05: Zahlreiche Vögel in Fassadenbegrünung Grünfinken, Sperlinge",0,0,0,0,0,0
910,,Olivaer Platz 17,10707,Berlin,2022-07: Haussperlinge mit Niststätte hinter dem Fallrohr unter der Dachrinne an der Eckseite zur Straßenkreuzung,0,0,0,0,0,0
151,,Laubenheimer Str. 29-39,14197,Berlin,"Dort sind über die ganze Front der Hofseite Schwegler-Mauerseglerkästen nach der Renovierung angebracht worden, schon 2005 gesehen, aber dort nicht auf Einflüge geachtet. 

2006-06: 2x Mauersegler, 2x Sperlinge, die Mauersegler haben auch die von den Sperlingen besetzten Kästen angeflogen, sind aber nicht rein. Alle im vorderen Bereich, von der Rüdesheimer Str. aus gesehen.

2021-05: Mauerseglereinflüge in die Kästen im vorderen Bereich konnten bestätigt werden.",0,0,0,0,0,0
686,,Lauenburger Str. 34/Friedrichsruher Str. 46,12169,Berlin,"Häuserkomplex: Kniephofstr. 14, 12157; Schönhauser Str. 16, 12169; Lauenburger Str. 34, 12169; und Friedrichsruher Str. 46, 12169

2025-06: Kontakt zu einer Anwohnerin, die glaubhaft berichtet, dass der gesamte Häuserkomplex (Kniephofstr. 14, 12157; Schönhauser Str. 16, 12169; Lauenburger Str. 34, 12169; und Friedrichsruher Str. 46, 12169) vor ca. 10 Jahren saniert wurde.
Es wurden Ersatzniststätten angebracht (31 Einbausteine an der Straßenfassade). In diesen nisten zuerst Haussperlinge und danach die Mauersegler jedes Jahr (Anwohnerin hat zum Innenhof aufgeschlossen und begleitet).

2025-05: Mauersegler über dem Haus, man kommt nicht ohne Schlüssel in den Hof

2024-08: 31 Einbausteine an der Straßenfassade wurden am 05.08.2024 gezählt

2010-06: Es handelt sich um den kompletten Häuserblock der Straßen: Kniephofstr. 14, Schönhauser Str. 16, Lauenburger Str. 34 und Friedrichsruher Str. 46.
Gesamter Gebäudeblock, Außen- und Hofseite; Hinweis über große Zahl an Mauerseglern im Hofbereich (nicht ohne Schlüssel zugänglich!) von Bewohnerin (hat im Mai 2010 Kontakt mit uns aufgenommen). Zahlreiche Anflüge + 4 Einflüge hofseitig an östlicher und nordöstlicher Gebäudeseite unter den Dachrinnen. Skizze vorhanden.",0,0,0,0,0,0
949,,Lauenburger Str. 114,12169,Berlin,"2012-07: Altdaten Mauersegler: Alte Meldung, in 2012 viele Anflüge beobachtet, jedoch noch keinen Einflug",0,0,0,0,0,0
1220,,Lauenburger Str. 2/4,12157,Berlin,2012 Sperlinge min. 2x hinter dem Fallrohr zwischen beiden Häusern mindestens 2 Nester,0,0,0,0,0,0
1224,,Lauenburger Str. 42,12169,Berlin,2012 Sperling im Spechtloch in der Dämmung Höhe 3.Etg. Links,0,0,0,0,0,0
753,,Lauenburger Str. 55,12169,Berlin,"2006 alte Aufzeichung, Kontrolle erforderlich Sperlinge: Autolackiermeisterei Steglitz im  Hof, Wand nach Osten teilweise ohne Putz, 2-3 Nistplätze",0,0,0,0,0,0
950,,Lauenburger Str. 57,12169,Berlin,"2014: linke Hauswandseite div. besetzte Sperlingsnischen auch an dahinterliegender unverputzter Hauswand!
2012: unbestätigt: keine Trupps in der Nähe; Gebäude unsaniert, jedoch am Neubau des Nachbargrundstücks Ersatzmaßnahmen (Volvo Lochner)
2000: Altdaten Mauersegler: unter der Dachrinne",0,0,0,0,0,0
754,,Lauenburger Str. 83,12169,Berlin,"2006 alte Aufzeichung, Kontrolle erforderlich Sperlinge: Straßenfront unter dem Dachfirst mehrere Nistplätze (teilweise sichtbar) und mehrere Einflüge an mind. 4 Plätzen",0,0,0,0,0,0
764,,Lauenburger Str. 87,12169,Berlin,"2011: dito
2010: 2x Mauersegler, 1x Sperlinge: 2 Nistplätze in Fassadendämmung (vermutlich Spechtloch) oben rechte Hausseite, nahe Regenrinne; Spechtloch auf der rechten Hausseite von Sperlingen bewohnt",0,0,0,0,0,0
384,,Lauterstr. 1/Perelsplatz 18,12159,Berlin,Am Vorbau Front Perelsplatz unter Schieferziegel an Dachgrenze 2x Sperlinge,0,0,0,0,0,0
1549,,Leberstraße 18,10829,Berlin,"1x Mauseglereinflug

3. Etage, Hausvorderseite, ganz rechts an der Hauskante unterhalb der Dachtraufe hinter/dicht neben dem Fallrohr.
",0,0,0,0,0,0
1039,,Lefevrestr. 1/ Hausgrenze zur  2,12161,Berlin,2012 1x Mauersegler am Fallrohreingang zur Mauer,0,0,0,0,0,0
1717,,Leipziger Str. 66,10117,Berlin,"2017:Seit Jahre brüten immer Mauersegler neben den Spatzen in der 2. Etage über der  Thaimassage, fliegen von unten hinter der Platte, ",0,0,0,0,0,0
553,,Leistikowstr. 3,14050,Berlin,"Mehlschwalbe in 2010 linke Balkonfront, 2. Etage Wohnung ist leer und zu vermieten.",0,0,0,0,0,0
552,,"Leistikowstr. 7/8, Reinhold-Otto-Schule",14050,Berlin,"2010 an der Vorderfront zur Leistikowstr., aber auch an Hinterfront zur Kastanienallee überall Sperlinge unter Dachrinne, sehr viele Mauersegleranflüge, Anflüge noch mal kontrollieren",0,0,0,0,0,0
512,,Lentzeallee 109/Dillenburger Str. 1-7,14195,Berlin,"2024-05: keine Einflüge, kein Nistmaterial, keine Kotspuren. Keine Spatzen zu hören.

2010-06: Sehr viele Sperlinge verteilt über die Front, unter der Dachrinne oder Grenze Ziegel oberhalb Dachrinne
siehe auch Dillenburger 1-7",0,0,0,0,0,0
514,,Lentzeallee 105-107/Breitenbachplatz/Spilstr. 2-10,14195,Berlin,"2024-05: keine Einflüge, kein Nistmaterial, keine Kotspuren. Keine Spatzen zu hören.

2010-06: begrüntes Hofkarree, kein Zugang, aber sicher Mauersegler, Anflüge und Wegbleiben der Tiere danach deutlich

siehe auch Spilstr. 2-10 und Breitenbachplatz",0,0,0,0,0,0
